actual,prediction
7800000.000000004,7171036.275521913
13000000.000000013,11749294.072772082
11299999.99999999,10956434.504658075
17392507.000000015,17757109.87025317
7989999.999999995,6985145.309764206
41990000.00000003,40938518.5296389
8599999.999999996,10543874.160298815
6899999.999999999,6671610.778873271
19940889.000000007,20433529.068290543
7300000.000000004,8210913.545160755
39900000.00000004,32566550.512109324
13900000.000000019,15578414.05389762
12101700.000000006,12315713.707653005
6241011.999999997,6197708.915886639
108000000.00000006,109285867.4314527
8999999.999999996,10556836.930073055
7900000.000000005,8021598.102372722
8289999.999999997,8743559.474679397
19099999.999999978,21445503.31153621
7943960.0000000065,7661530.44789239
17667899.999999974,16714950.78982936
8000000.000000002,8013859.640328867
22999999.999999974,28556956.921229266
11800000.000000013,9984562.943680484
25500000.000000026,27743964.796555094
13700000.000000017,11440897.681251997
18113952.99999998,18266096.364815827
12598999.999999981,20755088.57030639
8450000.000000004,7287944.827953645
55000000.000000075,57144590.74185409
12000000.000000007,12018143.3837836
19835199.999999974,20758596.737737507
9828665.000000013,9878861.45796339
3499999.9999999995,3629359.60864616
9599999.999999998,9620745.925546393
14425236.999999994,14675816.801345255
10599999.999999996,10421098.297428217
11100000.000000015,10236715.705504064
29390429.00000003,28456347.912115455
6997739.999999999,7829658.129157144
10700000.000000013,11928246.801189514
8800000.000000006,8164526.740031319
9900000.000000013,9889068.657957638
10599999.999999996,11009020.13825411
10199999.999999985,9830731.783666156
6999999.999999995,6490010.783457873
6350000.0,6437980.157192919
22950000.00000002,20032440.49615097
12659954.999999983,12097794.01890324
8099999.999999998,8048476.799843606
7755601.000000001,7866176.03880985
10685675.000000004,10964808.15152732
7800000.000000004,8740833.073090576
50999999.99999997,60773028.210145414
59595999.999999925,56081948.342691526
57000000.000000045,56718856.77109866
5850000.000000001,5925027.415456897
18899999.999999974,18204580.51950477
5970000.000000004,6000808.827967808
8674450.000000002,7703339.896158769
15834200.00000002,15029219.581745977
8299999.999999997,8248689.102423258
25999999.999999985,33764273.38377532
24643999.99999996,25058393.141931526
10100000.000000006,10127313.718508493
13499999.999999993,15417112.530487338
11699999.999999993,11185586.437068507
58853924.99999991,92124027.718068
9938663.000000002,9578584.90716447
8899999.999999996,18203806.819484003
13150000.00000002,12528646.295502251
7500000.000000002,6214304.938281521
13000000.000000013,13531604.083897457
13900000.000000019,15749044.286863226
9280000.000000013,10306687.934488714
22929999.999999985,21288375.512324546
11416262.000000004,12633815.19810967
20200000.000000034,19461525.51429199
6563519.999999997,6716729.005266212
6650000.000000001,6861532.773923235
7199999.9999999935,6458434.242198815
17499999.999999985,18719671.446202442
47499999.99999994,48058829.092622854
7998999.999999994,7384465.196136213
8182780.000000005,8202763.574436806
37899999.99999993,37539333.257276975
37500000.0,42448097.343475156
9274904.999999985,9414792.71076645
6510430.0,7103125.29781409
39999999.999999985,39254457.90065675
55000000.000000075,62394691.47853078
15799999.999999998,18878795.781550605
35000000.000000015,52991105.231759995
11000000.000000013,8615722.75363229
55467999.99999992,51885264.9155562
36499999.99999996,39524038.20418035
19328400.00000003,18556363.998209663
5990000.000000006,6626575.224933447
14419501.000000004,14699053.178950433
13700000.000000017,14519805.656253284
4799000.000000002,4183168.069950705
7570000.000000004,7345425.894899052
21899999.999999996,18809907.231590424
14099999.999999976,14278604.051952723
14990000.000000017,12395915.340976031
6899999.999999999,7047222.171832499
12789999.999999993,12382795.495455632
9400000.000000015,9126598.357915556
6449999.999999996,6636734.906050349
7199999.9999999935,7675688.213778778
93999999.99999999,92707521.63402803
16721544.000000024,18035755.20429812
7300000.000000004,9853701.030359523
8699999.999999994,8653399.443417331
3700000.000000002,4241333.7336965185
53500000.0,61022596.85020462
54500000.00000007,57536443.6833533
6999999.999999995,6568039.479891063
6449999.999999996,5600315.210420087
10741380.0,11020998.702154517
7599999.999999995,7604087.625093983
10715660.999999998,10838454.722265925
5800000.0,6190645.4949171385
14499999.99999999,13987227.203434167
46999999.99999998,28150540.255630605
22999999.999999974,23685029.33785239
6499999.999999999,6354129.0267743
6800000.0,7059623.541721706
17218109.99999999,16987181.338090625
56500000.00000009,58535052.84267212
16744140.0,18067823.090967555
14337886.99999999,13954190.665252307
9500000.000000015,9664973.028360195
7300000.000000004,7079782.246860171
8067332.999999997,8442746.343002789
6250000.000000005,6375020.747118901
6650000.000000001,7512085.182460928
6499999.999999999,5887422.677696938
7700000.0000000065,8374822.735678853
57999999.99999995,36273754.73216602
7214399.999999999,7386677.015604257
10740764.00000001,10658935.818200668
74899999.99999997,67910799.68741442
83461263.99999988,126483164.6862054
8699999.999999994,8112124.62247552
13782554.000000015,13890796.767623484
6697301.999999996,8766061.647562142
34990000.00000005,32534375.123288292
35000000.000000015,22660631.42225415
34499999.99999998,31421248.44882912
5599999.999999999,5607006.826891834
7390000.000000003,7212845.190142634
12099999.999999993,11694696.517609429
19344564.00000003,19954319.038283188
9999999.999999996,9040789.597038109
14306105.000000002,14209726.435768051
14276599.999999981,14592312.974029962
8727119.999999998,8714739.275702277
8000000.000000002,7278646.44783404
7500000.000000002,7963163.190173223
9814075.999999994,9581980.316106029
6449999.999999996,6879509.6442277655
9949999.999999983,11581125.011510786
35283490.00000002,35959118.32798768
75000000.00000003,76712180.12280525
12899999.999999998,12439647.232165085
17540352.000000015,17607850.060062427
17628965.99999997,15626354.889401121
17159999.999999993,17187421.90364834
13587945.000000007,13164190.671338642
21220978.99999999,20573920.405722696
30999999.999999978,26951748.56213082
8661399.999999994,9198185.560298387
7549158.000000004,7430600.520870578
13355999.99999998,14220851.002941338
11567760.99999998,11478088.404839436
8800000.000000006,8478275.287870226
8499999.999999998,8800766.595834171
6899999.999999999,6362316.646470374
19626801.000000022,19636886.545393836
12179439.999999993,11756082.774500232
17999000.00000001,18593567.4415386
23563521.000000007,23547568.605888374
11686349.000000019,11924494.356679428
6790000.000000004,6849899.032907845
34699999.999999955,38592285.109627746
8999000.000000011,8576606.573544532
32900000.000000004,24519245.602319863
14299999.999999993,11750549.685984708
24000000.0,27089421.161931336
115000000.00000007,138769271.4743024
35000000.000000015,31816680.575615197
10499999.999999994,11899429.790659402
8149999.999999998,8828451.768253792
3835349.000000003,3863310.289261014
38750236.0,34796833.08715567
4949999.999999997,5644339.0504775345
38081526.000000045,45672122.57276244
34389999.99999997,35147004.16724617
4849999.999999997,4756150.890997214
6950000.000000006,9656356.977697913
15793199.999999996,13812375.213605734
9945000.000000013,10579437.27140781
6142590.000000006,6599602.53652421
44990000.00000007,43769046.535849646
6699999.999999995,6403426.267612588
6499999.999999999,6257178.148849221
6170039.999999996,6120205.227988447
9750000.000000004,9979277.762615029
6499999.999999999,7122908.751285407
30499999.999999948,37737260.17263072
50080758.00000001,33714689.28317195
11199999.999999998,12843998.584859814
7039459.999999994,9777199.020803353
9928759.999999996,9870386.755069084
6150000.0,6300523.979737533
10045133.99999999,10334501.266562795
9500000.000000015,9264430.910082217
94999999.99999987,83483486.65856966
32361058.99999997,32535071.619751554
9299999.999999993,8899659.47853271
14399000.000000006,15900182.690969802
7599999.999999995,7054896.162848418
7011411.999999998,6755794.397603022
79999999.99999988,93089236.15939608
12136554.0,12713844.511595309
9142499.999999989,9244013.607227033
10499999.999999994,8425123.65549898
23714319.999999978,23694519.258289266
60624800.00000001,56492805.88072291
8189999.999999997,8651705.996634683
4500000.000000002,4948347.1379629485
49900000.00000005,42362057.58346056
4529257.000000001,4706752.087185689
5500000.000000001,6646773.744507793
12899999.999999998,11439822.265139861
8274252.999999998,8311892.993973821
5500000.000000001,5556241.565949175
9500000.000000015,7105592.18113209
9512207.000000015,9631091.441994647
12926856.000000022,12568944.823714135
25824628.000000015,26221844.7383422
7300000.000000004,6550264.759013362
11893199.999999985,11950385.779349528
5541250.000000003,5828091.184361385
13224803.00000002,13061071.94428765
7400000.0,7220404.014665786
53899999.99999999,55059446.477045864
8299999.999999997,11041609.377033
6950000.000000006,7050138.494810941
4500000.000000002,4542727.993625304
13200000.000000019,11182133.702315938
7860050.0,7580504.752424361
11746919.999999996,11562088.03758211
11199999.999999998,12380227.581359634
68999999.99999994,76218281.25775653
7700480.000000002,7877303.6127494
8603599.999999996,8716168.551836107
8199999.999999994,9386975.866087895
5400000.000000005,5782230.221794294
9200000.000000004,9426834.047012372
10599999.999999996,10096497.288919609
18899999.999999974,22018627.011511106
13750000.000000024,13148402.28732057
13499999.999999993,13610149.488223648
6354649.999999995,6059182.138263854
94244849.99999994,68432178.10651374
15900000.000000022,12575830.587308401
32970000.000000026,31883006.350328177
9641040.000000013,9853799.57356039
8710000.000000006,6108536.231187586
8699999.999999994,7838680.890279292
21899999.999999996,22526401.907057565
12699999.999999996,9796204.243685365
8599999.999999996,8528194.895969525
8189999.999999997,9553681.82701231
7819999.999999994,8972149.87332381
15199999.99999998,17706045.14199738
65000000.00000007,63246370.48148269
6150000.0,6737368.454218838
5250000.0,4962329.048235783
8000000.000000002,8976596.453318974
10499999.999999994,7147355.361441897
6250000.000000005,7515234.312405121
20070899.999999966,19915089.931842983
5496289.999999995,5503895.254989572
7989999.999999995,7429016.8901007725
6499999.999999999,6660038.050576495
18158184.999999974,13281959.62992913
6549999.999999996,6877336.349425559
13702500.00000002,13932924.660096593
22721969.999999996,22398910.263045944
31999999.999999955,30600867.636463683
5400000.000000005,5851832.041997509
8490000.000000002,7407825.481907539
4300000.000000002,4576217.115497455
4514399.999999996,4684504.198373238
9150000.00000001,9082294.40656262
75000000.00000003,75114984.5120316
9800000.000000007,9286787.383788278
7199999.9999999935,6916424.909880275
79015999.99999987,64536652.14011367
18600000.000000022,14869276.519189116
5422725.000000004,5323587.894513746
6180000.000000002,5789021.131358494
5699999.999999996,6490150.687349472
8899999.0,8751671.114227908
8400000.000000006,7762922.6974192355
39999000.00000002,38195206.03131448
118536000.00000015,174034508.06194636
6000000.0,6471996.574474228
12366719.999999998,12311002.44255239
5984944.999999998,6177144.483980331
25705615.999999963,24886488.204913758
6200000.000000005,6457131.837308641
3819363.0,3872851.730709412
10761827.999999996,12755112.589321893
5100000.000000003,5440240.859237488
7731200.000000004,8381472.017884149
10198350.000000007,10287672.536083868
10800000.0,9930781.860232266
8400000.000000006,7848373.841104529
9648723.000000004,9471864.37120862
15594000.000000017,15096837.224798525
12640999.999999993,14540452.956305895
196042239.99999997,100430417.75200489
11413579.999999989,10698851.823066203
17849999.999999993,15492365.301113056
10550000.0,9893792.764248101
19284580.000000015,16783604.861217834
44999999.999999985,44136962.88240937
22999999.999999974,19598649.238860395
88681122.99999985,82542731.53154372
11199999.999999998,11376979.974102046
7500000.000000002,7565259.22297482
329999999.9999995,394755662.8970824
20620599.999999985,22456536.938679673
8162690.0000000065,8026486.775386999
7100000.000000005,5843883.2415381875
7199999.9999999935,8010740.275853968
8287530.0000000065,8323605.780355248
21987599.99999997,26325126.292915165
23599999.99999999,17771165.882491928
24200000.0,22669049.622565653
10650000.000000004,9331956.429010523
12312000.0,13508357.261573859
6400000.000000001,6426395.0988281965
9998999.999999989,11838297.3567718
6849999.999999996,6847802.542104793
28999999.999999948,35745845.24054402
8944320.00000001,8956026.229715068
7100000.000000005,7477974.719927574
12000000.000000007,16576998.558097979
33492599.999999974,30613688.159601837
17999999.999999985,20661106.288314763
8242909.999999999,6667876.634839086
8599999.999999996,8890204.049253477
14472699.999999981,14389654.047946718
6999999.999999995,7607513.832994171
9509288.999999993,9663468.046505112
13433710.999999987,13490098.23831924
94999999.99999987,84750317.99739602
21699929.999999966,21906663.255847126
7407400.000000004,9155253.67545746
6899999.999999999,6868795.607553209
6999999.999999995,5965283.865524313
21599570.00000001,22187484.037004024
6529553.000000005,6437529.620247696
18028701.000000022,16781830.23168746
14859999.999999996,14890967.068648748
3650000.000000001,3459019.89954022
7500000.000000002,7153404.576862209
6150000.0,6195821.183540636
9818240.000000011,9572437.529053774
5616899.999999998,5633137.895166314
7300000.000000004,6985944.116360442
16810183.000000015,16920678.281720854
18306918.00000002,18291830.04834739
32223905.000000034,32279974.87683828
4949999.999999997,5775491.7152505
13000000.000000013,12028000.391855432
7500000.000000002,7319853.565415443
5150000.000000002,4886143.789371337
13000000.000000013,12698401.636238826
6714700.000000005,7037206.5913483035
22100000.000000015,20600308.799702436
11299999.99999999,11764674.886655476
16299999.99999999,16229463.574983666
8031670.0000000065,7923150.689728316
12000000.000000007,11210105.946732957
5900000.000000006,6544791.120976904
25990000.00000004,26706083.548753206
8684119.999999998,8871342.683816781
9949999.999999983,10764331.798394699
9489739.999999993,9518183.82147124
9599999.999999998,9190823.301112492
216608043.99999973,184143510.5367033
14999000.000000011,13181042.979933865
9500000.000000015,9379757.429445777
14800000.000000004,13876179.816433862
9204299.999999994,9476956.39206148
7400000.0,6987313.318064369
19900000.00000001,17341694.64064084
8599999.999999996,9174157.407620842
21783891.99999999,21716843.574473236
7110120.000000006,7122714.311083075
6463749.000000004,6483728.938815883
5400000.000000005,6265525.891113153
8899999.999999996,9897527.883014327
6499999.999999999,7152228.115642092
10490000.000000006,10017056.549710048
22979032.000000004,21837042.402831443
11500000.000000019,11188985.585522283
8898999.999999994,9109841.665091064
21939999.99999999,22031086.12917617
98500000.00000004,107580370.71583584
101495351.99999996,102668769.05273941
21300000.000000026,26870320.658203233
7274700.000000002,7613592.920326443
9249999.999999987,8917871.24865335
146871272.99999994,166943922.86398175
83900000.00000007,61479053.56379046
4300000.000000002,5344156.485004003
4349999.999999996,4051884.8617330357
6999999.999999995,7066722.443738919
7280000.0000000065,7390041.5570262065
7199999.9999999935,7998538.662139703
79800000.00000001,72151374.54149804
9500000.000000015,10534997.688427212
30250000.000000015,30681831.095657174
21500000.00000001,24260434.128636867
5500000.000000001,6586085.071261296
7183214.999999998,7881521.887805242
6749580.0,6608048.43231287
28500000.000000034,26829693.475141272
13140556.000000017,13174925.813402632
7108619.999999997,6615844.5538600525
14753831.999999993,15540318.655524218
20550790.00000001,17330155.278287694
8733120.000000004,8586165.107048431
10443799.999999983,10986894.274003329
53438362.00000004,52764304.35075373
7100000.000000005,7046022.210991797
34132699.99999994,33148559.197543874
187202835.99999994,78506023.99087438
2549999.0000000014,2966796.569363329
10138571.000000006,10324718.787826683
48000000.00000006,39521016.487204276
8199999.999999994,7831951.05300436
7100000.000000005,6352285.239418295
75000000.00000003,61320608.509532
6899999.999999999,6400268.030484153
7700000.0000000065,6501777.128528508
15849999.999999994,15072595.166524248
21925999.999999978,23271167.816024017
11500000.000000019,11413989.765286086
7707743.999999999,7965982.769041589
11399999.99999998,13218156.451957367
5699999.999999996,6221984.318294301
9099999.999999985,7285274.2555801375
9299999.999999993,8899502.656860206
157499999.9999998,136737499.83453593
7849999.9999999935,7732505.921606893
8299999.999999997,8853124.368100103
6274349.999999996,6114844.682828224
8699999.999999994,7479604.279943605
6036880.999999994,5786748.158971529
55000000.000000075,45079107.274355724
175688375.9999997,104116458.00439869
6999999.999999995,7705171.968319176
9989999.999999989,10977773.886949776
27134669.999999966,27116551.666809384
29749999.99999995,24223594.684870448
21734599.999999963,20948741.613107227
91744247.00000009,87444879.88532086
14200000.000000004,13735405.263956867
18600000.000000022,18016633.967480313
23703624.00000004,23647781.84038636
5628798.999999999,5658634.4811609825
64500000.000000104,59833203.21455194
72899999.99999996,58456132.56477965
10490000.000000006,12652186.820633393
19821000.000000004,19781302.069082424
8044698.000000004,8250365.069274553
37999999.99999996,24311455.389568027
99999999.99999991,94920300.05533712
7729818.000000003,7799578.6133309305
12600000.000000015,14476393.333975015
8349999.999999995,7661956.210173209
6849999.999999996,6837060.954590036
9999999.999999996,10066137.922745064
5250000.0,5589169.390417137
8030609.999999995,8040192.687213851
7700000.0000000065,7175608.879565742
16721320.000000019,18268015.575710155
11150000.000000006,10509218.139713163
7557339.999999994,7589511.810013698
4814100.000000001,5615785.820704321
6599999.999999998,6493939.116537081
10679088.000000002,10741339.282366086
6000000.0,6078289.379915448
5650000.000000001,5610685.653592173
8499999.999999998,7874177.552998643
4804003.999999999,4884789.230764885
14200000.000000004,13507491.561897922
9299999.999999993,9488040.93670505
6276269.999999997,6249293.543673856
11498999.999999983,10997621.674750034
14609943.00000002,14382093.53016847
8199999.999999994,7140339.507350925
12190559.999999993,12162365.21826414
6749999.999999997,6392861.124706248
22547800.000000004,22712931.63299597
8285679.999999998,7421427.468115428
17499999.999999985,15832292.632791648
7790000.000000004,7598102.252526685
4000000.0000000005,4818880.514425071
11699999.999999993,11840038.928256698
7400000.0,8030359.864258861
48999999.999999955,43892698.76011172
11299999.99999999,14207281.298674297
12000000.000000007,12181138.59069469
14800000.000000004,14986078.818254378
9398999.999999994,9287046.894498328
18323640.00000002,18170045.36530112
13600000.00000001,12075146.287951784
7437299.999999994,7503397.283375086
12899999.999999998,13068337.886873432
33500000.0,77155253.27543868
13871969.999999983,14375965.16768487
3650000.000000001,3963168.049701558
30228382.0,32041858.436302118
12108712.999999994,12971388.53655467
22000000.000000007,14714259.727190476
7030240.0,7075140.048531259
38300000.00000003,41658158.39076029
14000000.00000001,15834893.950757641
8303399.999999995,8353835.068225831
7500000.000000002,7649834.889950695
14878139.999999974,14422021.156509269
14499999.99999999,13927394.713342372
15499999.999999987,15364444.067800593
7498999.999999996,8313291.945743876
25500000.000000026,20781564.551962387
7683795.000000005,7788887.393802081
6650000.000000001,6671381.955623043
62474567.99999989,59592469.271339275
65000000.00000007,60726618.46063953
7800000.000000004,8598336.150491277
5699999.999999996,6737725.886134502
18024838.000000026,18524330.015824407
5790000.000000004,5584655.672126324
12000000.000000007,9734941.80371158
6799000.000000003,7093066.737203754
6469479.999999997,6481419.37060346
9490000.0,9867977.531693658
51490000.00000005,47928014.738877326
10199999.999999985,9599663.321873972
6350000.0,7024169.548938329
7979999.999999995,7740416.399029553
20999999.99999998,17130092.814778
10811039.999999996,10867181.583601695
14600000.00000001,14222510.165787688
6990000.000000002,7059202.457767648
94999999.99999987,99366751.09979862
9998999.999999989,9577448.651917472
292245314.0000003,212915333.4502864
7738046.999999997,10848394.87258931
18899999.999999974,37445288.34356315
6200000.000000005,6407044.950943663
15000000.00000001,25299800.303524137
26865000.00000003,27256737.925759707
2557499.999999999,2864221.9825715455
13000000.000000013,12850304.375172155
17489999.999999974,16603468.761594603
15890699.999999974,15404981.278147964
13200000.000000019,10754928.88328005
6899999.999999999,6982627.709565654
25033619.00000002,24760062.13894458
7199999.9999999935,7312279.0724490555
14366882.00000002,13627554.85197124
8499999.999999998,9507606.57961137
39499999.999999985,49198007.01475709
8599999.999999996,9234093.54368461
79899999.99999994,83637272.95872487
23981176.000000015,24994849.80019467
6899999.999999999,6563819.835269839
5069999.999999999,4792464.48347156
22319129.999999966,24886794.18651379
29759599.999999985,29575687.763034705
25063399.999999985,26300767.688816704
15551250.000000024,15027872.310026065
33000000.000000015,45448986.96101585
9400000.000000015,8779560.007236602
18837886.000000022,19297579.93613883
2800000.000000002,6595052.039639554
20500000.000000022,16645215.934185378
11000000.000000013,9662754.443596259
8099999.999999998,9574065.861726824
7800000.000000004,7445916.272546061
8299999.999999997,8186542.405022984
12249999.999999987,11463494.939632004
16500000.000000013,11491394.867178721
19151625.000000022,19151624.99999941
7649999.999999994,7560591.278487615
119999999.9999999,74790211.12019663
6899999.999999999,6508701.696149152
35499999.999999955,35765218.90790682
13259999.999999989,14107619.807072481
21300000.000000026,25299865.776419397
16899999.999999985,18050551.995520122
54489999.99999998,54228198.77542737
6549999.999999996,11696791.93786943
10980270.000000017,10198366.021748157
4349999.999999996,4549810.575958989
5846000.000000003,5934784.222685515
9741599.99999999,9648609.920971463
10150000.000000011,9630861.285726173
13900000.000000019,11560869.599135572
15457640.000000006,15576786.66886625
46000000.00000004,37354634.98072634
9013400.0,9992199.864012262
5846399.999999998,6211297.494715945
8490000.000000002,8172757.724084148
7100000.000000005,6889380.038128263
11000000.000000013,12786245.117169028
4190939.9999999977,4048012.6779172663
9900000.000000013,11317292.228703352
6290000.000000002,6704974.913433888
11611600.000000019,11303586.924982935
14933644.000000015,14680254.051250035
22490000.000000026,20045281.58873498
8099999.999999998,8500356.463621367
37999999.99999996,27020294.112915143
75217692.00000004,86118210.8693175
7599999.999999995,7175608.879565742
4148930.9999999995,4213103.2235522345
9179440.0,9316407.348497618
8199999.999999994,6993723.687717273
9900000.000000013,9582323.512245618
12299999.999999985,11584180.759846088
11399999.99999998,11799828.021607462
14179130.0,13734646.39754434
5847956.999999998,5765724.958501172
13173650.0,13115496.271470841
12899999.999999998,10358241.879109526
8499999.999999998,7679834.881772036
6250000.000000005,4641137.639539413
6599999.999999998,7758631.150686512
8999999.999999996,7105585.153209856
10650000.000000004,10111770.918798529
52730857.0,33205522.84211637
15599999.999999981,11729480.374083636
69849999.00000001,67539446.90796237
7700000.0000000065,7455806.030473885
6290000.000000002,6448804.537137145
193766999.9999997,171589157.35752252
18599000.000000004,17212717.735521045
33000000.000000015,30549477.800472293
10300000.00000001,10164620.529503647
26499999.999999996,27699194.01030531
5100000.000000003,6670445.704873222
142000000.0,131317264.8389313
11000000.000000013,11063874.886032201
11199999.999999998,11115152.629077535
5590000.000000004,6997245.679704115
18888950.00000001,18418095.994644646
12769999.999999983,12705022.061372528
5800000.0,6163154.649217727
5100000.000000003,5750160.665566547
8599999.999999996,9548463.586815268
39499999.999999985,45100219.119003125
6800000.0,7599318.149426934
31202830.000000026,31231349.21582301
44249999.99999994,30819567.213017933
10599999.999999996,10154996.4000838
7199999.9999999935,8657945.123438064
10117962.000000004,10227328.081961177
15521220.000000006,14902855.034262422
56599999.9999999,54563134.54773413
7964679.999999995,8345130.910642621
8000000.000000002,8916031.35074014
33000000.000000015,23009301.59238382
8499999.999999998,8748472.76634123
48499999.99999994,43521956.90209779
10599999.999999996,10321612.708470585
3400000.000000002,3696557.511086059
9889999.999999989,9556793.208044905
5800000.0,5091922.211572388
13990000.000000019,14340005.321721781
25699999.99999999,36338535.40986087
7934416.000000001,8601692.64915971
13700000.000000017,12970914.008805754
8996281.00000001,8710197.120429602
8777031.999999996,8912444.650673928
5800000.0,5338847.78234221
19132224.00000001,18472989.026148047
20999999.99999998,17093164.013897203
6499999.999999999,6527656.3167528715
11429440.000000002,11863648.580336533
27889999.99999995,29041248.66795245
5450000.0,5717697.603212535
8999999.999999996,8999850.676128604
8849999.999999996,8665163.242809108
9700000.000000007,10568795.521489535
57225939.0000001,85076176.07830769
12370294.999999983,12140225.125107381
22728900.000000037,21976897.79873253
250718085.00000006,101737999.25793241
17999999.999999985,16291890.511449728
207338670.00000018,72286178.22885787
12000000.000000007,13918610.963782039
19225000.000000007,20995368.205950707
7721537.000000004,7658868.2304845005
130001970.0,166015354.9822136
54900000.00000006,62596528.239576645
6800000.0,6016795.3966800105
41924828.999999955,29929926.581917442
5100000.000000003,5844681.26631727
17800000.000000004,20626041.9677822
5967732.999999995,12858399.718146559
13900000.000000019,12865866.979085108
14899999.999999996,16204557.324681537
8099999.999999998,7968884.023434322
9844271.999999989,10302305.519062068
7700000.0000000065,7097480.837668821
6499999.999999999,6709275.340843047
8349999.999999995,8411693.111908242
8639374.999999998,8446257.835652787
21621361.999999966,19648420.329151053
37899999.99999993,42776746.2575998
8849999.999999996,7704871.714845231
6200000.000000005,5785879.707018487
11690000.000000006,11445955.159987247
7649999.999999994,6983120.41390301
7296409.0,7696842.459235811
9299999.999999993,9235791.541737728
18899999.999999974,16782039.2687249
8798214.0,9127320.183235228
10473276.000000004,10323614.21998213
8149999.999999998,8568183.19893871
9102520.000000004,9470374.324803693
12828479.000000019,14136600.281879272
19950000.000000022,18060693.582302887
6449999.999999996,6655126.085505316
16299999.99999999,14174324.215903867
50200000.00000005,27472806.506201908
15499999.999999987,15518571.768166104
23154000.00000003,21180525.10277924
68250000.00000003,66696103.20160529
23700000.000000007,20209417.540244725
7949999.999999994,8659181.079114415
13100000.000000015,11957822.342900632
10700000.000000013,12556414.128520973
16600000.000000017,17584374.108844884
9800000.000000007,9108464.823630853
21500000.00000001,24260836.037201986
22500000.00000001,17121700.79259533
12899999.999999998,14386953.698599879
5599999.999999999,5484194.330554826
24149999.999999966,23065465.247007515
7599999.999999995,7082957.175252528
18989500.00000002,19800417.367754437
7390000.000000003,7627007.256720563
7738500.000000005,7789377.080512524
6950000.000000006,6841372.629078873
9200000.000000004,9885212.593107011
14275866.999999976,14082418.272013381
14149999.999999987,10913296.067387743
4792599.999999998,4840041.748124046
14099999.999999976,12486281.933042191
6489999.999999998,6544241.242272661
6432609.999999998,5735682.102793322
11084170.000000004,11777042.770573964
10700000.000000013,9287337.663017826
30000000.00000005,30785914.928821616
6480000.000000003,5956812.913732921
9450000.000000011,9370660.847345097
23592095.999999978,24386026.847257294
7488822.999999995,7747560.718487025
5250240.000000005,5200953.375853667
7500000.000000002,7210480.914383287
5800000.0,6441599.271111368
22465999.999999996,22767743.65259076
12266099.99999999,12251580.234707009
6419494.999999998,6488305.181860011
7133280.000000005,7079039.781485507
5947149.999999999,5987748.0607927125
6099999.999999996,6921641.115931372
17990000.0,18536340.655601107
24500000.000000007,25168816.1990914
6099999.999999996,6648492.83878894
6599998.999999999,7447266.172324642
59499999.99999996,26711678.977452673
48800000.00000002,45573354.69795313
9163000.000000015,10338443.038046371
8750000.000000007,8696889.145974671
13940619.000000017,13822277.79040845
5650000.000000001,6117209.505549925
32900000.000000004,29118221.451178312
10071582.000000002,9806719.523898052
8999999.999999996,8362090.457369591
3499999.9999999995,3499327.7405825425
6400000.000000001,6771808.3496468
7700480.000000002,8083851.454101906
6300000.000000002,6558936.88382162
35000000.000000015,29072094.783664055
75000000.00000003,57746554.71248461
4250000.000000002,3217211.2611896484
6950000.000000006,7295819.036286806
83900000.00000007,61479053.56379046
9900000.000000013,9779127.79786511
50000000.00000009,52355791.5264998
14499999.99999999,16669137.777147744
5750000.000000005,5966837.929523413
6650000.000000001,6748807.227069978
49900000.00000005,55843409.54264809
10410769.000000002,10506478.78186307
5650000.000000001,5402055.464331299
14725999.999999981,14737206.436419863
64900000.00000007,62119042.25073651
8505197.999999993,8846392.608799877
7500000.000000002,8558020.114781126
7800000.000000004,7570419.804523599
9249999.999999987,9093132.418827867
89000000.00000004,97309985.02527864
5199999.999999999,5445458.854149969
9469230.000000007,9134037.150322719
5500000.000000001,6525568.932781158
13000000.000000013,12230447.795171976
29758680.00000002,30146468.8775908
9592625.000000004,9488736.235990698
25244999.999999963,26014735.542535737
16834080.000000022,14498124.557810027
22480885.000000026,19828973.17719512
9999999.999999996,9498381.763992986
6099999.999999996,5792334.968218577
7100000.000000005,7835829.802707415
8050000.000000004,8905029.648708245
94999999.99999987,69260984.69053225
8699999.999999994,7930363.045705715
5900000.000000006,6558836.171109449
15499999.999999987,15548179.964193014
12562829.999999981,12441271.775153384
173335959.99999973,247309222.62899518
23799999.999999996,22153256.507251225
6980000.000000006,6201584.4304685425
6099999.999999996,6277611.977200703
36000000.000000045,40812363.87597949
12299999.999999985,10830692.437051816
62090800.00000004,59946216.24171162
5345111.000000001,4686471.697459799
94999999.99999987,77062396.96553674
100718097.00000016,111431104.572692
5124999.999999995,5059052.663794242
20290500.000000034,19889754.62748278
11889999.999999993,11869079.466913197
8076180.000000003,9362143.433401326
9299999.999999993,8355967.035855706
6950000.000000006,7141097.456333286
22999999.999999974,22443593.667815916
10899999.999999993,6096234.467164582
7249999.999999998,9275197.377878124
30999999.999999978,41522472.78504906
9299999.999999993,8362560.754085724
16484174.0,15241135.270377921
71052696.00000007,55022561.13506151
7500000.000000002,8897106.121675836
8599999.999999996,10253137.213387214
7349999.999999996,7116951.790633594
35000000.000000015,39210585.47137675
15982082.000000017,15874913.179096274
12650000.000000006,12830251.731972417
110999999.99999999,103882230.65010892
10883654.99999999,11014534.363069372
6200000.000000005,7265863.385871995
10949999.999999987,10717343.767624114
24127000.0,25181390.37022344
